Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
38,2013-04-05,69.47,4.0,865.66,1240.67,17.14,1176.42,2015.3,132.65,9.87,0
38,2013-04-12,65.6,3.98,1227.74,945.83,7.01,1176.42,902.23,132.72,9.87,0
38,2013-04-19,64.35,3.76,289.61,364.57,36.26,1176.42,728.39,132.72,9.87,0
38,2013-04-26,70.74,3.89,150.95,364.57,36.26,1176.42,2117.1,132.72,9.87,0
38,2013-05-03,76.84,3.67,109.0,364.57,24.21,1176.42,1279.56,182.76,7.81,0
38,2013-05-10,70.18,3.69,806.8,364.57,9.56,233.17,1265.42,182.76,7.81,0
38,2013-05-17,83.43,3.81,436.08,364.57,0.72,1176.42,1327.32,182.76,7.81,0
38,2013-05-24,77.87,3.84,234.31,364.57,9.1,1176.42,978.31,182.76,7.81,0
38,2013-05-31,81.08,3.83,516.29,364.57,3.55,1176.42,1848.62,182.76,7.81,0
38,2013-06-07,89.89,3.79,18.2,364.57,3.75,1176.42,1373.57,182.76,7.81,0
38,2013-06-14,92.14,3.77,123.18,364.57,5.43,1176.42,1794.61,182.76,7.81,0
38,2013-06-21,87.28,3.77,238.17,364.57,1.7,1176.42,1075.17,182.76,7.81,0
38,2013-06-28,89.94,3.78,805.2,364.57,36.26,1176.42,1671.37,182.76,7.81,0
38,2013-07-05,101.95,3.75,29.54,364.57,265.53,1176.42,1025.77,182.76,7.81,0
38,2013-07-12,92.61,3.74,109.65,364.57,82.51,1176.42,845.94,182.76,7.81,0
38,2013-07-19,93.75,3.82,108.8,364.57,3.54,1176.42,1997.93,182.76,7.81,0
38,2013-07-26,90.27,3.86,73.7,364.57,16.9,1176.42,423.05,182.76,7.81,0
39,2010-02-05,44.3,2.57,4743.58,364.57,36.26,1176.42,2727.14,209.85,8.55,0
39,2010-02-12,44.58,2.55,4743.58,364.57,36.26,1176.42,2727.14,210.0,8.55,1
39,2010-02-19,43.96,2.51,4743.58,364.57,36.26,1176.42,2727.14,210.05,8.55,0
39,2010-02-26,49.79,2.56,4743.58,364.57,36.26,1176.42,2727.14,210.08,8.55,0
39,2010-03-05,50.93,2.62,4743.58,364.57,36.26,1176.42,2727.14,210.11,8.55,0
39,2010-03-12,61.88,2.67,4743.58,364.57,36.26,1176.42,2727.14,210.14,8.55,0
39,2010-03-19,58.62,2.72,4743.58,364.57,36.26,1176.42,2727.14,209.98,8.55,0
39,2010-03-26,54.83,2.73,4743.58,364.57,36.26,1176.42,2727.14,209.79,8.55,0
39,2010-04-02,63.31,2.72,4743.58,364.57,36.26,1176.42,2727.14,209.59,8.46,0
39,2010-04-09,68.15,2.77,4743.58,364.57,36.26,1176.42,2727.14,209.4,8.46,0
39,2010-04-16,66.33,2.81,4743.58,364.57,36.26,1176.42,2727.14,209.27,8.46,0
39,2010-04-23,67.64,2.8,4743.58,364.57,36.26,1176.42,2727.14,209.22,8.46,0
39,2010-04-30,70.03,2.78,4743.58,364.57,36.26,1176.42,2727.14,209.17,8.46,0
39,2010-05-07,74.86,2.84,4743.58,364.57,36.26,1176.42,2727.14,209.12,8.46,0
39,2010-05-14,77.49,2.85,4743.58,364.57,36.26,1176.42,2727.14,209.12,8.46,0
39,2010-05-21,76.67,2.83,4743.58,364.57,36.26,1176.42,2727.14,209.39,8.46,0
39,2010-05-28,80.22,2.76,4743.58,364.57,36.26,1176.42,2727.14,209.67,8.46,0
39,2010-06-04,79.83,2.7,4743.58,364.57,36.26,1176.42,2727.14,209.94,8.46,0
39,2010-06-11,81.78,2.67,4743.58,364.57,36.26,1176.42,2727.14,210.21,8.46,0
39,2010-06-18,83.96,2.64,4743.58,364.57,36.26,1176.42,2727.14,210.21,8.46,0
39,2010-06-25,83.24,2.65,4743.58,364.57,36.26,1176.42,2727.14,210.1,8.46,0
39,2010-07-02,81.35,2.67,4743.58,364.57,36.26,1176.42,2727.14,209.98,8.36,0
39,2010-07-09,81.1,2.64,4743.58,364.57,36.26,1176.42,2727.14,209.87,8.36,0
39,2010-07-16,83.86,2.62,4743.58,364.57,36.26,1176.42,2727.14,209.86,8.36,0
39,2010-07-23,82.2,2.61,4743.58,364.57,36.26,1176.42,2727.14,210.0,8.36,0
39,2010-07-30,80.99,2.64,4743.58,364.57,36.26,1176.42,2727.14,210.13,8.36,0
39,2010-08-06,84.92,2.63,4743.58,364.57,36.26,1176.42,2727.14,210.26,8.36,0
39,2010-08-13,85.66,2.69,4743.58,364.57,36.26,1176.42,2727.14,210.39,8.36,0
39,2010-08-20,85.73,2.66,4743.58,364.57,36.26,1176.42,2727.14,210.36,8.36,0
39,2010-08-27,84.31,2.62,4743.58,364.57,36.26,1176.42,2727.14,210.33,8.36,0
39,2010-09-03,82.13,2.58,4743.58,364.57,36.26,1176.42,2727.14,210.3,8.36,0
39,2010-09-10,79.94,2.56,4743.58,364.57,36.26,1176.42,2727.14,210.26,8.36,1
39,2010-09-17,81.83,2.58,4743.58,364.57,36.26,1176.42,2727.14,210.29,8.36,0
39,2010-09-24,78.5,2.62,4743.58,364.57,36.26,1176.42,2727.14,210.37,8.36,0
39,2010-10-01,72.74,2.6,4743.58,364.57,36.26,1176.42,2727.14,210.44,8.48,0
39,2010-10-08,64.8,2.63,4743.58,364.57,36.26,1176.42,2727.14,210.51,8.48,0
39,2010-10-15,69.96,2.72,4743.58,364.57,36.26,1176.42,2727.14,210.58,8.48,0
39,2010-10-22,71.73,2.72,4743.58,364.57,36.26,1176.42,2727.14,210.63,8.48,0
39,2010-10-29,75.14,2.72,4743.58,364.57,36.26,1176.42,2727.14,210.67,8.48,0
39,2010-11-05,61.62,2.69,4743.58,364.57,36.26,1176.42,2727.14,210.72,8.48,0
39,2010-11-12,62.21,2.73,4743.58,364.57,36.26,1176.42,2727.14,210.77,8.48,0
39,2010-11-19,55.5,2.77,4743.58,364.57,36.26,1176.42,2727.14,210.65,8.48,0
39,2010-11-26,67.75,2.74,4743.58,364.57,36.26,1176.42,2727.14,210.52,8.48,1
39,2010-12-03,53.55,2.71,4743.58,364.57,36.26,1176.42,2727.14,210.38,8.48,0
39,2010-12-10,50.81,2.84,4743.58,364.57,36.26,1176.42,2727.14,210.24,8.48,0
39,2010-12-17,55.31,2.87,4743.58,364.57,36.26,1176.42,2727.14,210.18,8.48,0
39,2010-12-24,58.86,2.89,4743.58,364.57,36.26,1176.42,2727.14,210.18,8.48,0
39,2010-12-31,52.45,2.94,4743.58,364.57,36.26,1176.42,2727.14,210.18,8.48,1
39,2011-01-07,52.74,2.98,4743.58,364.57,36.26,1176.42,2727.14,210.18,8.4,0
39,2011-01-14,41.74,2.98,4743.58,364.57,36.26,1176.42,2727.14,210.24,8.4,0
39,2011-01-21,50.25,3.02,4743.58,364.57,36.26,1176.42,2727.14,210.6,8.4,0
39,2011-01-28,47.94,3.01,4743.58,364.57,36.26,1176.42,2727.14,210.97,8.4,0
39,2011-02-04,45.96,2.99,4743.58,364.57,36.26,1176.42,2727.14,211.33,8.4,0
39,2011-02-11,40.34,3.02,4743.58,364.57,36.26,1176.42,2727.14,211.7,8.4,1
39,2011-02-18,58.2,3.04,4743.58,364.57,36.26,1176.42,2727.14,212.01,8.4,0
39,2011-02-25,67.77,3.06,4743.58,364.57,36.26,1176.42,2727.14,212.29,8.4,0
39,2011-03-04,63.56,3.29,4743.58,364.57,36.26,1176.42,2727.14,212.58,8.4,0
39,2011-03-11,58.35,3.46,4743.58,364.57,36.26,1176.42,2727.14,212.86,8.4,0
39,2011-03-18,65.28,3.49,4743.58,364.57,36.26,1176.42,2727.14,213.11,8.4,0
39,2011-03-25,71.17,3.47,4743.58,364.57,36.26,1176.42,2727.14,213.34,8.4,0
39,2011-04-01,66.57,3.52,4743.58,364.57,36.26,1176.42,2727.14,213.58,8.3,0
39,2011-04-08,69.45,3.62,4743.58,364.57,36.26,1176.42,2727.14,213.81,8.3,0
39,2011-04-15,73.19,3.74,4743.58,364.57,36.26,1176.42,2727.14,214.03,8.3,0
39,2011-04-22,74.98,3.81,4743.58,364.57,36.26,1176.42,2727.14,214.19,8.3,0
39,2011-04-29,76.47,3.81,4743.58,364.57,36.26,1176.42,2727.14,214.36,8.3,0
39,2011-05-06,68.75,3.91,4743.58,364.57,36.26,1176.42,2727.14,214.52,8.3,0
39,2011-05-13,77.39,3.9,4743.58,364.57,36.26,1176.42,2727.14,214.69,8.3,0
39,2011-05-20,73.31,3.91,4743.58,364.57,36.26,1176.42,2727.14,214.47,8.3,0
39,2011-05-27,82.1,3.79,4743.58,364.57,36.26,1176.42,2727.14,214.24,8.3,0
39,2011-06-03,83.59,3.7,4743.58,364.57,36.26,1176.42,2727.14,214.02,8.3,0
39,2011-06-10,82.75,3.65,4743.58,364.57,36.26,1176.42,2727.14,213.79,8.3,0
39,2011-06-17,85.21,3.64,4743.58,364.57,36.26,1176.42,2727.14,213.75,8.3,0
39,2011-06-24,84.06,3.59,4743.58,364.57,36.26,1176.42,2727.14,213.84,8.3,0
39,2011-07-01,84.93,3.52,4743.58,364.57,36.26,1176.42,2727.14,213.93,8.18,0
39,2011-07-08,84.33,3.48,4743.58,364.57,36.26,1176.42,2727.14,214.02,8.18,0
39,2011-07-15,85.96,3.58,4743.58,364.57,36.26,1176.42,2727.14,214.11,8.18,0
39,2011-07-22,84.6,3.65,4743.58,364.57,36.26,1176.42,2727.14,214.17,8.18,0
39,2011-07-29,86.24,3.68,4743.58,364.57,36.26,1176.42,2727.14,214.23,8.18,0
39,2011-08-05,87.73,3.68,4743.58,364.57,36.26,1176.42,2727.14,214.3,8.18,0
39,2011-08-12,88.27,3.64,4743.58,364.57,36.26,1176.42,2727.14,214.36,8.18,0
39,2011-08-19,87.93,3.55,4743.58,364.57,36.26,1176.42,2727.14,214.42,8.18,0
39,2011-08-26,86.49,3.52,4743.58,364.57,36.26,1176.42,2727.14,214.49,8.18,0
39,2011-09-02,88.65,3.53,4743.58,364.57,36.26,1176.42,2727.14,214.55,8.18,0
39,2011-09-09,79.15,3.55,4743.58,364.57,36.26,1176.42,2727.14,214.62,8.18,1
39,2011-09-16,83.11,3.53,4743.58,364.57,36.26,1176.42,2727.14,214.79,8.18,0
39,2011-09-23,78.75,3.47,4743.58,364.57,36.26,1176.42,2727.14,215.12,8.18,0
39,2011-09-30,81.51,3.36,4743.58,364.57,36.26,1176.42,2727.14,215.45,8.18,0
39,2011-10-07,71.68,3.28,4743.58,364.57,36.26,1176.42,2727.14,215.78,7.72,0
39,2011-10-14,73.79,3.27,4743.58,364.57,36.26,1176.42,2727.14,216.09,7.72,0
39,2011-10-21,67.65,3.35,4743.58,364.57,36.26,1176.42,2727.14,216.25,7.72,0
39,2011-10-28,71.05,3.37,4743.58,364.57,36.26,1176.42,2727.14,216.41,7.72,0
39,2011-11-04,58.04,3.33,4743.58,364.57,36.26,1176.42,2727.14,216.56,7.72,0
39,2011-11-11,63.11,3.3,8894.84,10678.05,342.83,2414.95,10590.23,216.72,7.72,0
39,2011-11-18,66.09,3.31,3378.96,215.22,162.51,486.32,6941.94,216.94,7.72,0
39,2011-11-25,66.36,3.24,224.08,292.94,77126.16,77.74,4875.43,217.18,7.72,1
39,2011-12-02,53.14,3.17,2966.71,59.47,2100.01,3614.81,18646.29,217.42,7.72,0
39,2011-12-09,49.36,3.16,4462.95,364.57,292.36,1354.79,22649.7,217.66,7.72,0
39,2011-12-16,58.58,3.16,873.38,15.15,505.72,650.86,6904.19,217.88,7.72,0
39,2011-12-23,54.62,3.11,3099.34,16.14,1339.1,213.49,4911.65,218.05,7.72,0
39,2011-12-30,47.6,3.13,5363.52,53918.62,193.95,383.85,8337.7,218.23,7.72,1
39,2012-01-06,55.83,3.16,4525.51,23319.85,120.18,117.6,9638.2,218.41,7.24,0
39,2012-01-13,54.66,3.26,7924.93,13698.33,83.04,477.43,10488.23,218.58,7.24,0
39,2012-01-20,58.04,3.27,919.82,4005.7,90.56,525.75,1798.51,218.68,7.24,0
39,2012-01-27,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.77,7.24,0
39,2012-02-03,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.86,7.24,0
39,2012-02-10,52.89,3.41,6997.37,1891.53,115.26,7093.82,9198.59,218.96,7.24,1
39,2012-02-17,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.11,7.24,0
39,2012-02-24,61.1,3.56,7826.68,6839.78,2.0,983.61,10296.01,219.32,7.24,0
39,2012-03-02,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.53,7.24,0
39,2012-03-09,61.64,3.67,5772.82,286.18,3.57,735.05,28766.27,219.74,7.24,0
39,2012-03-16,65.81,3.73,4150.56,184.15,6.24,1947.25,13451.44,219.9,7.24,0
39,2012-03-23,67.91,3.79,4355.72,91.37,4.08,305.89,3682.22,219.97,7.24,0
39,2012-03-30,69.11,3.84,8547.51,93.82,36.26,998.98,15532.43,220.05,7.24,0
39,2012-04-06,73.49,3.89,9057.89,364.57,46.4,3572.95,15694.32,220.12,6.99,0
39,2012-04-13,71.59,3.89,5032.34,3521.71,15.9,1241.57,10538.44,220.2,6.99,0
39,2012-04-20,70.04,3.88,5206.6,207.27,0.2,318.73,5241.86,220.25,6.99,0
39,2012-04-27,69.11,3.81,5821.79,364.57,-0.2,164.58,8663.37,220.3,6.99,0
39,2012-05-04,77.15,3.75,15959.12,364.57,30.12,3483.71,12856.15,220.35,6.99,0
39,2012-05-11,75.52,3.69,8891.08,364.57,8.34,4182.79,3506.41,220.41,6.99,0
39,2012-05-18,72.36,3.63,6962.99,364.57,7.0,2166.87,18547.03,220.43,6.99,0
39,2012-05-25,78.31,3.56,10926.02,364.57,967.95,1983.54,6579.15,220.43,6.99,0
39,2012-06-01,80.33,3.5,8200.12,5.8,64.71,1772.73,9316.5,220.43,6.99,0
39,2012-06-08,81.12,3.45,9356.4,351.8,0.24,1857.12,11870.68,220.44,6.99,0
39,2012-06-15,81.33,3.39,8270.46,76.4,0.06,3324.17,25107.85,220.45,6.99,0
39,2012-06-22,79.84,3.35,7354.18,244.0,0.99,2788.54,53212.72,220.49,6.99,0
39,2012-06-29,85.72,3.29,4579.58,238.8,36.26,725.41,85851.87,220.53,6.99,0
39,2012-07-06,81.05,3.23,11507.92,254.4,90.79,5163.63,108519.28,220.57,6.62,0
39,2012-07-13,78.16,3.26,4989.73,125.2,15.75,3398.73,105223.11,220.61,6.62,0
39,2012-07-20,80.32,3.31,6182.24,246.4,31.54,5087.21,63005.58,220.61,6.62,0
39,2012-07-27,82.89,3.41,1476.42,77.44,7.24,1008.3,35419.19,220.62,6.62,0
39,2012-08-03,84.05,3.42,25778.96,173.2,51.52,24900.66,4573.34,220.63,6.62,0
39,2012-08-10,83.47,3.49,13884.35,122.0,112.9,4259.15,10223.2,220.64,6.62,0
39,2012-08-17,84.72,3.57,2549.92,133.06,2.33,4623.71,4609.77,220.72,6.62,0
39,2012-08-24,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.85,6.62,0
39,2012-08-31,83.72,3.64,24675.17,73.5,63.4,12048.3,15590.53,220.99,6.62,0
39,2012-09-07,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.12,6.62,1
39,2012-09-14,76.71,3.72,9997.12,4.0,67.58,1208.44,18054.35,221.26,6.62,0
39,2012-09-21,73.58,3.72,11644.3,112.91,6.7,3300.92,13244.99,221.46,6.62,0
39,2012-09-28,78.04,3.67,4472.55,50.82,4.25,2331.3,10273.98,221.66,6.62,0
39,2012-10-05,72.05,3.62,6657.7,364.57,47.01,5234.34,6313.88,221.85,6.23,0
39,2012-10-12,69.88,3.6,2360.14,364.57,22.59,579.21,15387.94,222.05,6.23,0
39,2012-10-19,71.45,3.59,2139.7,364.57,1.6,99.01,11831.06,222.1,6.23,0
39,2012-10-26,72.9,3.51,6057.96,99.85,159.0,602.37,3392.16,222.11,6.23,0
39,2012-11-02,59.87,3.39,9892.4,5275.34,78.2,3803.94,6234.92,222.13,6.23,0
39,2012-11-09,66.37,3.31,18333.07,6960.72,1.18,3460.54,6471.54,222.15,6.23,0
39,2012-11-16,59.24,3.25,7234.65,250.61,120.12,788.31,12950.54,222.18,6.23,0
39,2012-11-23,59.53,3.21,5598.01,9.69,109976.14,614.0,8803.56,222.23,6.23,1
39,2012-11-30,58.66,3.21,2630.69,364.57,3426.72,107.26,4697.05,222.28,6.23,0
39,2012-12-07,67.94,3.2,9798.8,364.57,512.0,2262.92,15133.2,222.33,6.23,0
39,2012-12-14,55.02,3.17,2645.91,364.57,276.04,317.39,8830.77,222.38,6.23,0
39,2012-12-21,62.24,3.1,3158.68,104.92,388.19,3.96,3107.24,222.5,6.23,0
39,2012-12-28,53.57,3.11,12449.73,29240.11,436.2,29.21,4395.17,222.62,6.23,1
39,2013-01-04,47.76,3.16,3231.14,18071.9,11.28,1.47,14160.74,222.74,6.27,0
39,2013-01-11,53.33,3.24,4903.75,13676.23,-17.44,245.14,22400.65,222.86,6.27,0
39,2013-01-18,48.08,3.24,10122.01,5456.61,6.23,39.13,13030.38,222.9,6.27,0
39,2013-01-25,58.52,3.23,1537.56,1280.46,36.26,127.38,15206.77,222.9,6.27,0
39,2013-02-01,63.7,3.24,12983.77,1306.14,456.58,14007.38,11693.89,222.91,6.27,0
39,2013-02-08,62.72,3.42,66099.34,744.18,104.98,32731.31,9876.41,222.91,6.27,1
39,2013-02-15,56.43,3.48,26474.58,3524.05,70.0,5129.55,23963.38,222.95,6.27,0
39,2013-02-22,58.39,3.6,10278.27,8263.41,33.38,817.84,6193.88,223.09,6.27,0
39,2013-03-01,54.16,3.71,14296.67,865.25,7.2,673.89,6867.11,223.24,6.27,0
39,2013-03-08,55.67,3.66,27695.5,281.91,110.23,8238.98,9691.72,223.38,6.27,0
39,2013-03-15,59.54,3.62,6765.39,364.57,21.34,183.2,4959.3,223.51,6.27,0
39,2013-03-22,68.91,3.61,15913.97,364.57,1059.0,3070.72,20870.98,223.59,6.27,0
39,2013-03-29,57.86,3.61,8975.78,364.57,1141.07,306.0,5491.29,223.67,6.27,0
39,2013-04-05,63.99,3.58,20798.67,2696.7,274.31,1356.96,17474.76,223.75,6.14,0
39,2013-04-12,65.84,3.53,8616.47,1160.76,39.16,1756.13,2483.51,223.84,6.14,0
39,2013-04-19,68.88,3.45,8062.41,92.01,149.2,120.61,18599.3,223.84,6.14,0
39,2013-04-26,63.95,3.42,7236.84,1.49,126.4,363.23,4894.87,223.84,6.14,0
39,2013-05-03,69.75,3.39,31117.69,3.0,60.79,7944.62,6107.12,182.76,7.81,0
39,2013-05-10,67.55,3.39,7688.38,267.06,84.19,663.3,13170.14,182.76,7.81,0
39,2013-05-17,73.27,3.45,10051.98,408.88,21.86,2220.0,18757.28,182.76,7.81,0
39,2013-05-24,80.82,3.49,48629.6,635.82,1334.14,22927.49,18286.14,182.76,7.81,0
39,2013-05-31,80.74,3.47,46079.12,571.9,679.68,5057.35,23525.36,182.76,7.81,0
39,2013-06-07,80.25,3.44,39810.3,1015.34,92.65,31558.32,43336.34,182.76,7.81,0
39,2013-06-14,80.96,3.43,27161.79,1069.77,381.57,11720.39,13143.5,182.76,7.81,0
39,2013-06-21,84.67,3.48,24462.35,520.05,242.32,12723.81,45050.55,182.76,7.81,0
39,2013-06-28,86.17,3.5,30917.34,992.26,1.47,16715.28,6213.33,182.76,7.81,0
39,2013-07-05,84.26,3.42,16119.68,3849.12,963.31,11556.02,21473.17,182.76,7.81,0
39,2013-07-12,85.0,3.4,9353.87,2028.9,76.55,5948.91,4778.92,182.76,7.81,0
39,2013-07-19,81.69,3.56,6732.22,1628.15,50.3,1505.37,4250.58,182.76,7.81,0
39,2013-07-26,83.84,3.62,12682.46,1094.97,21.85,170.61,2779.41,182.76,7.81,0
40,2010-02-05,14.48,2.79,4743.58,364.57,36.26,1176.42,2727.14,131.53,5.89,0
40,2010-02-12,20.84,2.77,4743.58,364.57,36.26,1176.42,2727.14,131.59,5.89,1
40,2010-02-19,27.84,2.75,4743.58,364.57,36.26,1176.42,2727.14,131.64,5.89,0
40,2010-02-26,33.32,2.75,4743.58,364.57,36.26,1176.42,2727.14,131.69,5.89,0
40,2010-03-05,34.78,2.77,4743.58,364.57,36.26,1176.42,2727.14,131.74,5.89,0
40,2010-03-12,35.1,2.8,4743.58,364.57,36.26,1176.42,2727.14,131.78,5.89,0
40,2010-03-19,40.54,2.83,4743.58,364.57,36.26,1176.42,2727.14,131.82,5.89,0
40,2010-03-26,39.51,2.83,4743.58,364.57,36.26,1176.42,2727.14,131.86,5.89,0
40,2010-04-02,41.39,2.83,4743.58,364.57,36.26,1176.42,2727.14,131.9,5.44,0
40,2010-04-09,54.31,2.85,4743.58,364.57,36.26,1176.42,2727.14,131.94,5.44,0
40,2010-04-16,43.3,2.88,4743.58,364.57,36.26,1176.42,2727.14,131.98,5.44,0
40,2010-04-23,45.85,2.9,4743.58,364.57,36.26,1176.42,2727.14,132.02,5.44,0
40,2010-04-30,46.5,2.94,4743.58,364.57,36.26,1176.42,2727.14,132.06,5.44,0
40,2010-05-07,60.05,2.98,4743.58,364.57,36.26,1176.42,2727.14,132.11,5.44,0
40,2010-05-14,45.5,2.98,4743.58,364.57,36.26,1176.42,2727.14,132.15,5.44,0
40,2010-05-21,56.75,2.96,4743.58,364.57,36.26,1176.42,2727.14,132.22,5.44,0
40,2010-05-28,67.88,2.91,4743.58,364.57,36.26,1176.42,2727.14,132.29,5.44,0
40,2010-06-04,65.7,2.86,4743.58,364.57,36.26,1176.42,2727.14,132.36,5.44,0
40,2010-06-11,59.42,2.83,4743.58,364.57,36.26,1176.42,2727.14,132.44,5.44,0
40,2010-06-18,60.97,2.8,4743.58,364.57,36.26,1176.42,2727.14,132.47,5.44,0
40,2010-06-25,69.72,2.81,4743.58,364.57,36.26,1176.42,2727.14,132.5,5.44,0
40,2010-07-02,65.47,2.82,4743.58,364.57,36.26,1176.42,2727.14,132.52,5.33,0
40,2010-07-09,76.67,2.81,4743.58,364.57,36.26,1176.42,2727.14,132.55,5.33,0
40,2010-07-16,74.25,2.8,4743.58,364.57,36.26,1176.42,2727.14,132.57,5.33,0
40,2010-07-23,71.79,2.78,4743.58,364.57,36.26,1176.42,2727.14,132.58,5.33,0
40,2010-07-30,71.35,2.79,4743.58,364.57,36.26,1176.42,2727.14,132.6,5.33,0
40,2010-08-06,69.16,2.79,4743.58,364.57,36.26,1176.42,2727.14,132.61,5.33,0
40,2010-08-13,67.47,2.81,4743.58,364.57,36.26,1176.42,2727.14,132.63,5.33,0
40,2010-08-20,67.05,2.8,4743.58,364.57,36.26,1176.42,2727.14,132.66,5.33,0
40,2010-08-27,62.57,2.77,4743.58,364.57,36.26,1176.42,2727.14,132.69,5.33,0
40,2010-09-03,70.66,2.74,4743.58,364.57,36.26,1176.42,2727.14,132.72,5.33,0
40,2010-09-10,62.75,2.72,4743.58,364.57,36.26,1176.42,2727.14,132.76,5.33,1
40,2010-09-17,55.34,2.72,4743.58,364.57,36.26,1176.42,2727.14,132.77,5.33,0
40,2010-09-24,55.63,2.72,4743.58,364.57,36.26,1176.42,2727.14,132.76,5.33,0
40,2010-10-01,62.01,2.72,4743.58,364.57,36.26,1176.42,2727.14,132.76,5.29,0
40,2010-10-08,52.02,2.78,4743.58,364.57,36.26,1176.42,2727.14,132.75,5.29,0
40,2010-10-15,44.56,2.88,4743.58,364.57,36.26,1176.42,2727.14,132.76,5.29,0
40,2010-10-22,41.25,2.92,4743.58,364.57,36.26,1176.42,2727.14,132.82,5.29,0
40,2010-10-29,47.1,2.94,4743.58,364.57,36.26,1176.42,2727.14,132.87,5.29,0
40,2010-11-05,36.45,2.94,4743.58,364.57,36.26,1176.42,2727.14,132.92,5.29,0
40,2010-11-12,38.5,2.96,4743.58,364.57,36.26,1176.42,2727.14,132.98,5.29,0
40,2010-11-19,40.52,3.03,4743.58,364.57,36.26,1176.42,2727.14,132.92,5.29,0
40,2010-11-26,32.94,3.07,4743.58,364.57,36.26,1176.42,2727.14,132.84,5.29,1
40,2010-12-03,33.6,3.06,4743.58,364.57,36.26,1176.42,2727.14,132.76,5.29,0
40,2010-12-10,21.64,3.13,4743.58,364.57,36.26,1176.42,2727.14,132.68,5.29,0
40,2010-12-17,23.01,3.14,4743.58,364.57,36.26,1176.42,2727.14,132.68,5.29,0
40,2010-12-24,24.18,3.15,4743.58,364.57,36.26,1176.42,2727.14,132.75,5.29,0
40,2010-12-31,19.29,3.18,4743.58,364.57,36.26,1176.42,2727.14,132.82,5.29,1
40,2011-01-07,24.05,3.19,4743.58,364.57,36.26,1176.42,2727.14,132.88,5.11,0
40,2011-01-14,18.55,3.22,4743.58,364.57,36.26,1176.42,2727.14,132.95,5.11,0
40,2011-01-21,14.64,3.23,4743.58,364.57,36.26,1176.42,2727.14,133.03,5.11,0
40,2011-01-28,9.51,3.24,4743.58,364.57,36.26,1176.42,2727.14,133.11,5.11,0
40,2011-02-04,13.29,3.24,4743.58,364.57,36.26,1176.42,2727.14,133.18,5.11,0
40,2011-02-11,16.87,3.26,4743.58,364.57,36.26,1176.42,2727.14,133.26,5.11,1
40,2011-02-18,21.82,3.26,4743.58,364.57,36.26,1176.42,2727.14,133.37,5.11,0
40,2011-02-25,16.5,3.28,4743.58,364.57,36.26,1176.42,2727.14,133.49,5.11,0
40,2011-03-04,18.49,3.44,4743.58,364.57,36.26,1176.42,2727.14,133.61,5.11,0
40,2011-03-11,30.53,3.6,4743.58,364.57,36.26,1176.42,2727.14,133.74,5.11,0
40,2011-03-18,35.76,3.63,4743.58,364.57,36.26,1176.42,2727.14,133.85,5.11,0
40,2011-03-25,28.89,3.62,4743.58,364.57,36.26,1176.42,2727.14,133.96,5.11,0
40,2011-04-01,28.6,3.64,4743.58,364.57,36.26,1176.42,2727.14,134.07,4.78,0
40,2011-04-08,34.77,3.72,4743.58,364.57,36.26,1176.42,2727.14,134.18,4.78,0
40,2011-04-15,43.69,3.82,4743.58,364.57,36.26,1176.42,2727.14,134.28,4.78,0
40,2011-04-22,39.32,3.92,4743.58,364.57,36.26,1176.42,2727.14,134.36,4.78,0
40,2011-04-29,52.68,3.99,4743.58,364.57,36.26,1176.42,2727.14,134.44,4.78,0
40,2011-05-06,50.81,4.08,4743.58,364.57,36.26,1176.42,2727.14,134.51,4.78,0
40,2011-05-13,54.09,4.1,4743.58,364.57,36.26,1176.42,2727.14,134.59,4.78,0
40,2011-05-20,56.38,4.1,4743.58,364.57,36.26,1176.42,2727.14,134.68,4.78,0
40,2011-05-27,63.11,4.03,4743.58,364.57,36.26,1176.42,2727.14,134.77,4.78,0
40,2011-06-03,66.16,3.97,4743.58,364.57,36.26,1176.42,2727.14,134.86,4.78,0
40,2011-06-10,64.19,3.92,4743.58,364.57,36.26,1176.42,2727.14,134.94,4.78,0
40,2011-06-17,59.16,3.87,4743.58,364.57,36.26,1176.42,2727.14,135.08,4.78,0
40,2011-06-24,62.59,3.85,4743.58,364.57,36.26,1176.42,2727.14,135.27,4.78,0
40,2011-07-01,65.25,3.82,4743.58,364.57,36.26,1176.42,2727.14,135.45,4.58,0
40,2011-07-08,67.86,3.78,4743.58,364.57,36.26,1176.42,2727.14,135.63,4.58,0
40,2011-07-15,68.9,3.83,4743.58,364.57,36.26,1176.42,2727.14,135.78,4.58,0
40,2011-07-22,73.34,3.88,4743.58,364.57,36.26,1176.42,2727.14,135.87,4.58,0
40,2011-07-29,67.45,3.9,4743.58,364.57,36.26,1176.42,2727.14,135.96,4.58,0
40,2011-08-05,68.1,3.9,4743.58,364.57,36.26,1176.42,2727.14,136.05,4.58,0
40,2011-08-12,68.3,3.88,4743.58,364.57,36.26,1176.42,2727.14,136.14,4.58,0
